loss,diease_outputs_loss,grow_outputs_loss,diease_outputs_accuracy,grow_outputs_accuracy,val_loss,val_diease_outputs_loss,val_grow_outputs_loss,val_diease_outputs_accuracy,val_grow_outputs_accuracy
0.2948501408100128,0.21982868015766144,0.07502135634422302,0.9180887341499329,0.9733361601829529,0.256855309009552,0.20192766189575195,0.05492759123444557,0.9299578070640564,0.9814345836639404
0.2803743779659271,0.20606902241706848,0.07430543005466461,0.921928346157074,0.9733361601829529,0.2541675567626953,0.2065373808145523,0.047630202025175095,0.9240506291389465,0.9856539964675903
0.28010112047195435,0.2062195986509323,0.07388148456811905,0.921928346157074,0.975895881652832,0.24094469845294952,0.1943475604057312,0.04659717157483101,0.9316455721855164,0.9873417615890503
0.28432536125183105,0.20995096862316132,0.07437440752983093,0.9225682616233826,0.9746160507202148,0.23037461936473846,0.18298391997814178,0.04739070311188698,0.9316455721855164,0.9856539964675903
0.27855515480041504,0.20862999558448792,0.06992512941360474,0.9223549365997314,0.9756826162338257,0.22826024889945984,0.1824883222579956,0.04577196389436722,0.9324894547462463,0.9856539964675903
0.2812272906303406,0.212675079703331,0.06855225563049316,0.92299485206604,0.9746160507202148,0.24626430869102478,0.19216766953468323,0.054096635431051254,0.9282700419425964,0.9839662313461304
0.2718541920185089,0.204820454120636,0.06703375279903412,0.9244880676269531,0.9763225317001343,0.25206583738327026,0.20466238260269165,0.0474034920334816,0.9215189814567566,0.9856539964675903
0.27874550223350525,0.20679901540279388,0.07194643467664719,0.9225682616233826,0.9739761352539062,0.2630826532840729,0.21751847863197327,0.0455641895532608,0.9232067465782166,0.9864978790283203
0.27674686908721924,0.20698557794094086,0.0697612389922142,0.9274743795394897,0.975895881652832,0.22522318363189697,0.18079470098018646,0.04442847520112991,0.9308016896247864,0.9864978790283203
0.2671883702278137,0.20030958950519562,0.06687884777784348,0.9236348271369934,0.9756826162338257,0.2428319752216339,0.1975676566362381,0.045264314860105515,0.9282700419425964,0.9856539964675903
0.25912293791770935,0.198416069149971,0.060706865042448044,0.9253413081169128,0.9788822531700134,0.2310141772031784,0.17631973326206207,0.05469445884227753,0.9341772198677063,0.9822784662246704
0.2607882618904114,0.19485393166542053,0.06593429297208786,0.9287542700767517,0.9784556031227112,0.22955180704593658,0.17960287630558014,0.04994891583919525,0.9350211024284363,0.9831223487854004
0.27190831303596497,0.2064530849456787,0.06545522063970566,0.9268344640731812,0.9782423377037048,0.23181240260601044,0.187363862991333,0.04444853216409683,0.9291139245033264,0.9856539964675903
0.2677214443683624,0.20228829979896545,0.06543317437171936,0.9270477890968323,0.9763225317001343,0.21852941811084747,0.17496216297149658,0.0435672253370285,0.9308016896247864,0.9848101139068604
0.25734615325927734,0.19050729274749756,0.06683888286352158,0.9330204725265503,0.9761092066764832,0.22448158264160156,0.17999306321144104,0.04448852688074112,0.9358649849891663,0.9848101139068604
0.25520408153533936,0.18853089213371277,0.06667322665452957,0.9289675951004028,0.9765358567237854,0.21820436418056488,0.17671464383602142,0.04148973524570465,0.9333333373069763,0.9856539964675903
0.25390520691871643,0.19523701071739197,0.05866832658648491,0.9291808605194092,0.9803754091262817,0.23212328553199768,0.185688778758049,0.04643452912569046,0.9350211024284363,0.9864978790283203
0.25025174021720886,0.18583478033542633,0.06441699713468552,0.9334471225738525,0.977175772190094,0.23933754861354828,0.18742741644382477,0.051910124719142914,0.9291139245033264,0.9822784662246704
0.2579987347126007,0.18995548784732819,0.06804323196411133,0.9238481521606445,0.9761092066764832,0.21702595055103302,0.1752379685640335,0.041787974536418915,0.9392405152320862,0.9848101139068604
0.258314847946167,0.19045500457286835,0.06785993278026581,0.9276877045631409,0.9765358567237854,0.21736133098602295,0.17442326247692108,0.04293807968497276,0.9358649849891663,0.9890295267105103
0.23942457139492035,0.1798299252986908,0.059594716876745224,0.9334471225738525,0.9799488186836243,0.20278024673461914,0.16400155425071716,0.03877866640686989,0.9375527501106262,0.9873417615890503
0.24925848841667175,0.18347306549549103,0.0657854825258255,0.9368600845336914,0.9765358567237854,0.21265478432178497,0.17523784935474396,0.037416957318782806,0.9350211024284363,0.9873417615890503
0.24433964490890503,0.18632416427135468,0.05801549181342125,0.9323805570602417,0.9810153841972351,0.21384362876415253,0.168599471449852,0.04524416849017143,0.9341772198677063,0.9848101139068604
0.249604731798172,0.18669486045837402,0.06290993839502335,0.9283276200294495,0.9793089032173157,0.2200384885072708,0.17748339474201202,0.042555078864097595,0.9316455721855164,0.9848101139068604
0.2496955841779709,0.19610382616519928,0.0535917654633522,0.9270477890968323,0.9825085401535034,0.1991499960422516,0.1605232208967209,0.038626778870821,0.9417721629142761,0.9873417615890503
0.2456301748752594,0.1850757598876953,0.06055447831749916,0.9330204725265503,0.9793089032173157,0.19863419234752655,0.15865695476531982,0.03997724875807762,0.9409282803535461,0.9839662313461304
