,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
0,V006_77_0_00_04_01_13_0_b02_20201203_0012_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1026, 'ytl': 962, 'xbr': 2555, 'ybr': 2920}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0013_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 848, 'ytl': 1070, 'xbr': 2479, 'ybr': 3015}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0014_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 702, 'ytl': 1496, 'xbr': 2354, 'ybr': 3367}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0015_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 870, 'ytl': 1950, 'xbr': 1989, 'ybr': 3405}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0016_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 500, 'ytl': 1062, 'xbr': 1785, 'ybr': 2851}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0017_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 767, 'ytl': 905, 'xbr': 2468, 'ybr': 3059}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0018_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1053, 'ytl': 1305, 'xbr': 2452, 'ybr': 3075}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0019_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 749, 'ytl': 787, 'xbr': 2337, 'ybr': 2830}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0020_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 857, 'ytl': 590, 'xbr': 2356, 'ybr': 2802}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0021_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1217, 'ytl': 1120, 'xbr': 2703, 'ybr': 2830}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0022_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 646, 'ytl': 470, 'xbr': 2274, 'ybr': 2826}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0023_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 196, 'ytl': 1121, 'xbr': 2112, 'ybr': 3214}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0024_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 435, 'ytl': 1162, 'xbr': 2225, 'ybr': 3387}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0025_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1059, 'ytl': 1653, 'xbr': 2620, 'ybr': 3489}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0026_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 699, 'ytl': 840, 'xbr': 2384, 'ybr': 2825}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0027_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1009, 'ytl': 1200, 'xbr': 2688, 'ybr': 3157}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0028_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 838, 'ytl': 1275, 'xbr': 2449, 'ybr': 3242}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0029_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1080, 'ytl': 1214, 'xbr': 2479, 'ybr': 2921}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0030_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 676, 'ytl': 1227, 'xbr': 2297, 'ybr': 3160}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0031_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1094, 'ytl': 1260, 'xbr': 2205, 'ybr': 2456}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0032_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1038, 'ytl': 1748, 'xbr': 2337, 'ybr': 3346}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0033_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 545, 'ytl': 1219, 'xbr': 2019, 'ybr': 3037}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0034_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 492, 'ytl': 865, 'xbr': 2253, 'ybr': 2996}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0035_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 692, 'ytl': 1041, 'xbr': 2368, 'ybr': 2969}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0036_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 462, 'ytl': 1187, 'xbr': 1992, 'ybr': 3121}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0037_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 994, 'ytl': 794, 'xbr': 2874, 'ybr': 3203}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0038_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 444, 'ytl': 1051, 'xbr': 2075, 'ybr': 3182}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0039_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 540, 'ytl': 1098, 'xbr': 2125, 'ybr': 3165}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0040_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1172, 'ytl': 1372, 'xbr': 2588, 'ybr': 2980}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0041_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 964, 'ytl': 1121, 'xbr': 2283, 'ybr': 2814}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0042_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 641, 'ytl': 1204, 'xbr': 1827, 'ybr': 2715}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0043_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 510, 'ytl': 1115, 'xbr': 2134, 'ybr': 3241}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0044_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 515, 'ytl': 1188, 'xbr': 1978, 'ybr': 3055}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0045_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 541, 'ytl': 787, 'xbr': 2291, 'ybr': 2824}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0046_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 784, 'ytl': 1255, 'xbr': 2251, 'ybr': 2823}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0047_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 689, 'ytl': 1147, 'xbr': 2226, 'ybr': 3111}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0048_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 969, 'ytl': 1067, 'xbr': 2615, 'ybr': 3180}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0049_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 453, 'ytl': 1214, 'xbr': 2327, 'ybr': 3349}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0050_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 219, 'ytl': 1097, 'xbr': 1793, 'ybr': 2913}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0051_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 395, 'ytl': 724, 'xbr': 1729, 'ybr': 2443}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0052_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 663, 'ytl': 1317, 'xbr': 2071, 'ybr': 2908}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0053_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 436, 'ytl': 930, 'xbr': 2322, 'ybr': 3233}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0054_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 758, 'ytl': 848, 'xbr': 2689, 'ybr': 3342}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0055_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 966, 'ytl': 638, 'xbr': 2858, 'ybr': 2868}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0056_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 641, 'ytl': 866, 'xbr': 2623, 'ybr': 2900}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0057_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 930, 'ytl': 949, 'xbr': 2563, 'ybr': 3010}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0058_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 754, 'ytl': 1025, 'xbr': 2206, 'ybr': 2937}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0059_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 524, 'ytl': 1120, 'xbr': 2166, 'ybr': 2949}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0060_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 776, 'ytl': 1010, 'xbr': 2476, 'ybr': 3065}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0061_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 444, 'ytl': 882, 'xbr': 2196, 'ybr': 2968}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0062_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 386, 'ytl': 958, 'xbr': 2205, 'ybr': 3068}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0063_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 812, 'ytl': 1133, 'xbr': 2454, 'ybr': 2888}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0064_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1052, 'ytl': 1364, 'xbr': 2349, 'ybr': 2897}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0065_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 826, 'ytl': 1329, 'xbr': 2021, 'ybr': 2762}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0066_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 529, 'ytl': 1064, 'xbr': 2026, 'ybr': 2759}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0067_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 460, 'ytl': 1229, 'xbr': 2169, 'ybr': 3275}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0068_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 517, 'ytl': 1275, 'xbr': 2363, 'ybr': 3327}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0069_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 996, 'ytl': 876, 'xbr': 2624, 'ybr': 2686}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0070_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 936, 'ytl': 1019, 'xbr': 2327, 'ybr': 2805}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0071_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 434, 'ytl': 856, 'xbr': 2226, 'ybr': 2919}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0072_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1128, 'ytl': 924, 'xbr': 2526, 'ybr': 2542}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0073_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 615, 'ytl': 1174, 'xbr': 2334, 'ybr': 3037}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0074_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 758, 'ytl': 1119, 'xbr': 2371, 'ybr': 3076}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0075_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 884, 'ytl': 638, 'xbr': 2384, 'ybr': 2675}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0076_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 933, 'ytl': 674, 'xbr': 2662, 'ybr': 2629}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0077_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 251, 'ytl': 735, 'xbr': 2338, 'ybr': 3167}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0078_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 853, 'ytl': 1014, 'xbr': 2233, 'ybr': 2754}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0079_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 918, 'ytl': 1473, 'xbr': 2501, 'ybr': 3367}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0080_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 263, 'ytl': 392, 'xbr': 1882, 'ybr': 2388}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0081_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 611, 'ytl': 1076, 'xbr': 2086, 'ybr': 2839}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0082_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 946, 'ytl': 644, 'xbr': 2390, 'ybr': 2464}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0083_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 804, 'ytl': 1042, 'xbr': 2419, 'ybr': 2911}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0084_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 812, 'ytl': 629, 'xbr': 2347, 'ybr': 2534}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0085_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1417, 'ytl': 1123, 'xbr': 2421, 'ybr': 2503}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0086_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1016, 'ytl': 1014, 'xbr': 2398, 'ybr': 2762}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0087_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1031, 'ytl': 820, 'xbr': 2423, 'ybr': 2621}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0088_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 827, 'ytl': 823, 'xbr': 2313, 'ybr': 2898}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0089_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 784, 'ytl': 1472, 'xbr': 1929, 'ybr': 2977}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0090_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 898, 'ytl': 825, 'xbr': 2449, 'ybr': 2715}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0091_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 874, 'ytl': 1142, 'xbr': 2206, 'ybr': 2661}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0092_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 436, 'ytl': 1076, 'xbr': 1958, 'ybr': 2757}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0093_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 855, 'ytl': 1286, 'xbr': 2231, 'ybr': 3080}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0094_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 806, 'ytl': 1036, 'xbr': 2055, 'ybr': 2831}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0095_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 710, 'ytl': 957, 'xbr': 2252, 'ybr': 2840}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0096_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 823, 'ytl': 959, 'xbr': 2356, 'ybr': 2528}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0097_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 688, 'ytl': 513, 'xbr': 2534, 'ybr': 2568}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0098_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 697, 'ytl': 1071, 'xbr': 2441, 'ybr': 3428}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0099_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 352, 'ytl': 737, 'xbr': 1686, 'ybr': 2493}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0100_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 676, 'ytl': 1470, 'xbr': 1919, 'ybr': 2918}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0101_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 813, 'ytl': 1494, 'xbr': 2046, 'ybr': 3097}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0102_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 491, 'ytl': 1302, 'xbr': 2437, 'ybr': 3144}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0103_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 810, 'ytl': 948, 'xbr': 2359, 'ybr': 2852}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0104_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 682, 'ytl': 766, 'xbr': 2130, 'ybr': 2793}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0105_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 492, 'ytl': 1128, 'xbr': 2331, 'ybr': 3450}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0106_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 728, 'ytl': 1360, 'xbr': 1946, 'ybr': 2930}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0107_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 889, 'ytl': 1469, 'xbr': 2090, 'ybr': 2890}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0108_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 695, 'ytl': 1135, 'xbr': 2139, 'ybr': 2836}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0109_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 869, 'ytl': 1157, 'xbr': 2420, 'ybr': 2995}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0110_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 674, 'ytl': 1267, 'xbr': 2211, 'ybr': 3134}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0111_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 839, 'ytl': 836, 'xbr': 2198, 'ybr': 2590}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0112_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 715, 'ytl': 1209, 'xbr': 1961, 'ybr': 2857}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0113_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 771, 'ytl': 926, 'xbr': 2431, 'ybr': 2692}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0114_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 865, 'ytl': 1575, 'xbr': 2332, 'ybr': 3114}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0115_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1069, 'ytl': 1575, 'xbr': 2328, 'ybr': 2879}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0116_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1028, 'ytl': 1157, 'xbr': 2715, 'ybr': 2955}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0117_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 710, 'ytl': 1412, 'xbr': 2368, 'ybr': 3467}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0118_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 1007, 'ytl': 907, 'xbr': 2173, 'ybr': 2573}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0119_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 546, 'ytl': 1125, 'xbr': 2465, 'ybr': 3415}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0120_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 583, 'ytl': 895, 'xbr': 2363, 'ybr': 2972}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0121_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 791, 'ytl': 1565, 'xbr': 1923, 'ybr': 2848}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0122_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 686, 'ytl': 763, 'xbr': 2653, 'ybr': 3006}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0123_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 835, 'ytl': 1186, 'xbr': 2277, 'ybr': 2964}]"
0,V006_77_0_00_04_01_13_0_b02_20201203_0124_S01_1.jpg,2020/12/03,,4032,3024,77,0,,0,4,1,13,0,"[{'xtl': 790, 'ytl': 1320, 'xbr': 2201, 'ybr': 2977}]"
