,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
0,V006_77_1_07_04_01_13_3_3321w_20201126_14.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1066, 'ytl': 686, 'xbr': 1424, 'ybr': 977}]"
0,V006_77_1_07_04_01_13_3_3321w_20201126_15.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1105, 'ytl': 581, 'xbr': 1450, 'ybr': 961}]"
0,V006_77_1_07_04_01_13_3_3321w_20201202_20.jpg,2020/12/02,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1656, 'ytl': 513, 'xbr': 2718, 'ybr': 1393}]"
0,V006_77_1_07_04_01_13_3_3321w_20201202_21.jpg,2020/12/02,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 806, 'ytl': 549, 'xbr': 1182, 'ybr': 986}]"
0,V006_77_1_07_04_01_13_3_3321w_20201202_23.jpg,2020/12/02,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1286, 'ytl': 703, 'xbr': 1674, 'ybr': 1000}]"
0,V006_77_1_07_04_01_13_3_3321w_20201202_25.jpg,2020/12/02,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1207, 'ytl': 308, 'xbr': 2233, 'ybr': 1133}]"
0,V006_77_1_07_04_01_13_3_3321w_20201209_27.jpg,2020/12/09,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1329, 'ytl': 473, 'xbr': 2353, 'ybr': 1471}]"
0,V006_77_1_07_04_01_13_3_3321w_20201209_29.jpg,2020/12/09,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1624, 'ytl': 93, 'xbr': 2378, 'ybr': 925}]"
0,V006_77_1_07_04_01_13_3_3321w_20201209_31.jpg,2020/12/09,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 661, 'ytl': 304, 'xbr': 1068, 'ybr': 674}]"
0,V006_77_1_07_04_01_13_3_3321w_20201214_43.jpg,2020/12/14,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1110, 'ytl': 474, 'xbr': 1619, 'ybr': 950}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_121734.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1347, 'ytl': 966, 'xbr': 2554, 'ybr': 1841}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_121839.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1723, 'ytl': 1457, 'xbr': 2379, 'ybr': 2003}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_121844.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1856, 'ytl': 1187, 'xbr': 2616, 'ybr': 1873}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_121925.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1354, 'ytl': 1082, 'xbr': 2654, 'ybr': 2018}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122107.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1566, 'ytl': 1240, 'xbr': 2397, 'ybr': 1843}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122111.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1337, 'ytl': 1073, 'xbr': 2530, 'ybr': 1931}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122353.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1801, 'ytl': 1194, 'xbr': 2659, 'ybr': 1775}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122601.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1583, 'ytl': 1163, 'xbr': 2857, 'ybr': 2065}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122648.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1511, 'ytl': 1045, 'xbr': 2640, 'ybr': 1845}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_122957.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1416, 'ytl': 1235, 'xbr': 2357, 'ybr': 2094}]"
0,V006_77_1_07_04_01_13_3_3321w_20201219_132256.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1389, 'ytl': 1027, 'xbr': 2689, 'ybr': 2335}]"
0,V006_77_1_07_04_01_13_3_3742w_20201120_7.jpg,2020/11/20,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 620, 'ytl': 673, 'xbr': 1208, 'ybr': 1064}]"
0,V006_77_1_07_04_01_13_3_3742w_20201120_8.jpg,2020/11/20,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1836, 'ytl': 733, 'xbr': 2681, 'ybr': 1401}]"
0,V006_77_1_07_04_01_13_3_3742w_20201126_12.jpg,2020/11/26,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1627, 'ytl': 329, 'xbr': 2861, 'ybr': 1524}]"
0,V006_77_1_07_04_01_13_3_3742w_20201126_13.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1120, 'ytl': 674, 'xbr': 1392, 'ybr': 891}]"
0,V006_77_1_07_04_01_13_3_3742w_20201209_26.jpg,2020/12/09,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 996, 'ytl': 712, 'xbr': 1853, 'ybr': 1586}]"
0,V006_77_1_07_04_01_13_3_3742w_20201219_124611.jpg,2020/12/19,,1960,4032,77,1,5,7,4,1,13,3,"[{'xtl': 2013, 'ytl': 613, 'xbr': 2896, 'ybr': 1194}]"
0,V006_77_1_07_04_01_13_3_3742w_20201219_125750.jpg,2020/12/19,,3024,3024,77,1,5,7,4,1,13,3,"[{'xtl': 1318, 'ytl': 1085, 'xbr': 2682, 'ybr': 2105}]"
0,V006_77_1_07_04_01_13_3_3742w_20201219_132226.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 2220, 'ytl': 1220, 'xbr': 3196, 'ybr': 1896}]"
0,V006_77_1_07_04_01_13_3_3742w_20201219_132612.jpg,2020/12/19,,3024,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1182, 'ytl': 626, 'xbr': 3093, 'ybr': 2207}]"
0,V006_77_1_07_04_01_13_3_4660w_20201126_11.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1189, 'ytl': 669, 'xbr': 1425, 'ybr': 904}]"
0,V006_77_1_07_04_01_13_3_4660w_20201126_12.jpg,2020/11/26,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1793, 'ytl': 762, 'xbr': 2363, 'ybr': 1307}]"
0,V006_77_1_07_04_01_13_3_4660w_20201126_13.jpg,2020/11/26,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1864, 'ytl': 454, 'xbr': 2569, 'ybr': 1302}]"
0,V006_77_1_07_04_01_13_3_4660w_20201202_20.jpg,2020/12/02,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1063, 'ytl': 719, 'xbr': 1283, 'ybr': 900}]"
0,V006_77_1_07_04_01_13_3_4660w_20201202_21.jpg,2020/12/02,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1183, 'ytl': 800, 'xbr': 1420, 'ybr': 1041}]"
0,V006_77_1_07_04_01_13_3_4660w_20201202_24.jpg,2020/12/02,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1431, 'ytl': 768, 'xbr': 2091, 'ybr': 1308}]"
0,V006_77_1_07_04_01_13_3_4660w_20201209_30.jpg,2020/12/09,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 524, 'ytl': 321, 'xbr': 932, 'ybr': 811}]"
0,V006_77_1_07_04_01_13_3_4660w_20201209_31.jpg,2020/12/09,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 464, 'ytl': 15, 'xbr': 1717, 'ybr': 1750}]"
0,V006_77_1_07_04_01_13_3_4660w_20201210_39.jpg,2020/12/10,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 2059, 'ytl': 694, 'xbr': 3130, 'ybr': 1732}]"
0,V006_77_1_07_04_01_13_3_4660w_20201214_48.jpg,2020/12/14,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1080, 'ytl': 634, 'xbr': 1417, 'ybr': 949}]"
0,V006_77_1_07_04_01_13_3_6135w_20201126_11.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1068, 'ytl': 480, 'xbr': 1561, 'ybr': 1015}]"
0,V006_77_1_07_04_01_13_3_6135w_20201126_13.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1186, 'ytl': 637, 'xbr': 1626, 'ybr': 1006}]"
0,V006_77_1_07_04_01_13_3_6135w_20201126_14.jpg,2020/11/26,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1645, 'ytl': 6, 'xbr': 3135, 'ybr': 1647}]"
0,V006_77_1_07_04_01_13_3_6135w_20201126_15.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 1192, 'ytl': 700, 'xbr': 1598, 'ybr': 1029}]"
0,V006_77_1_07_04_01_13_3_6135w_20201126_16.jpg,2020/11/26,,1548,2064,77,1,5,7,4,1,13,3,"[{'xtl': 960, 'ytl': 534, 'xbr': 1575, 'ybr': 963}]"
0,V006_77_1_07_04_01_13_3_6135w_20201202_25.jpg,2020/12/02,,1908,4032,77,1,5,7,4,1,13,3,"[{'xtl': 1331, 'ytl': 791, 'xbr': 2164, 'ybr': 1527}]"
0,V006_77_1_07_04_02_12_1_3742w_20201118_2.jpg,2020/11/18,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 948, 'ytl': 571, 'xbr': 1287, 'ybr': 1023}]"
0,V006_77_1_07_04_02_12_1_3742w_20201118_3.jpg,2020/11/18,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1481, 'ytl': 121, 'xbr': 2555, 'ybr': 1149}]"
0,V006_77_1_07_04_02_12_1_3742w_20201118_4.jpg,2020/11/18,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1875, 'ytl': 512, 'xbr': 3173, 'ybr': 1801}]"
0,V006_77_1_07_04_02_12_1_3742w_20201118_5.jpg,2020/11/18,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 992, 'ytl': 411, 'xbr': 1370, 'ybr': 934}]"
0,V006_77_1_07_04_02_12_1_3742w_20201118_85.jpg,2020/11/18,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1197, 'ytl': 187, 'xbr': 3378, 'ybr': 1664}]"
0,V006_77_1_07_04_02_12_1_3742w_20201120_6.jpg,2020/11/20,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1716, 'ytl': 289, 'xbr': 2867, 'ybr': 1587}]"
0,V006_77_1_07_04_02_12_1_3742w_20201120_81.jpg,2020/11/20,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1507, 'ytl': 926, 'xbr': 2536, 'ybr': 1683}]"
0,V006_77_1_07_04_02_12_1_3742w_20201126_9.jpg,2020/11/26,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1361, 'ytl': 0, 'xbr': 3125, 'ybr': 1480}]"
0,V006_77_1_07_04_02_12_1_3742w_20201126_10.jpg,2020/11/26,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 881, 'ytl': 473, 'xbr': 1827, 'ybr': 1168}]"
0,V006_77_1_07_04_02_12_1_3742w_20201126_14.jpg,2020/11/26,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 937, 'ytl': 529, 'xbr': 1268, 'ybr': 1048}]"
0,V006_77_1_07_04_02_12_1_3742w_20201126_15.jpg,2020/11/26,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1233, 'ytl': 209, 'xbr': 2256, 'ybr': 1255}]"
0,V006_77_1_07_04_02_12_1_3742w_20201202_16.jpg,2020/12/02,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 1289, 'ytl': 469, 'xbr': 1901, 'ybr': 1030}]"
0,V006_77_1_07_04_02_12_1_3742w_20201202_18.jpg,2020/12/02,,1548,2064,77,1,5,7,4,2,12,1,"[{'xtl': 747, 'ytl': 413, 'xbr': 1208, 'ybr': 1021}]"
0,V006_77_1_07_04_02_12_1_3742w_20201202_19.jpg,2020/12/02,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 2073, 'ytl': 444, 'xbr': 3447, 'ybr': 1447}]"
0,V006_77_1_07_04_02_12_1_3742w_20201202_21.jpg,2020/12/02,,1548,2064,77,1,5,8,4,2,12,1,"[{'xtl': 1026, 'ytl': 423, 'xbr': 1674, 'ybr': 1048}]"
0,V006_77_1_07_04_02_12_1_3742w_20201202_24.jpg,2020/12/02,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1561, 'ytl': 43, 'xbr': 2691, 'ybr': 1529}]"
0,V006_77_1_07_04_02_12_1_3742w_20201209_25.jpg,2020/12/09,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1996, 'ytl': 0, 'xbr': 3047, 'ybr': 1398}]"
0,V006_77_1_07_04_02_12_1_3742w_20201228_94.jpg,2020/12/28,,1908,4032,77,1,5,7,4,2,12,1,"[{'xtl': 1707, 'ytl': 238, 'xbr': 2718, 'ybr': 1624}]"
0,V006_77_1_07_04_02_12_2_3742w_20201209_89.jpg,2020/12/09,,1908,4032,77,1,5,7,4,2,12,2,"[{'xtl': 1842, 'ytl': 261, 'xbr': 3287, 'ybr': 1772}]"
0,V006_77_1_07_04_02_12_2_3742w_20201214_38.jpg,2020/12/14,,1908,4032,77,1,5,7,4,2,12,2,"[{'xtl': 1484, 'ytl': 697, 'xbr': 3633, 'ybr': 1904}]"
0,V006_77_1_07_04_02_12_2_3742w_20201216_46.jpg,2020/12/16,,1908,4032,77,1,5,7,4,2,12,2,"[{'xtl': 2196, 'ytl': 64, 'xbr': 2973, 'ybr': 909}]"
0,V006_77_1_07_04_02_13_1_1886w_20201118_1.jpg,2020/11/18,,3024,4032,77,1,5,7,4,2,13,1,"[{'xtl': 1100, 'ytl': 764, 'xbr': 2504, 'ybr': 2412}]"
0,V006_77_1_07_04_02_13_1_1886w_20201120_10.jpg,2020/11/20,,1908,4032,77,1,5,7,4,2,13,1,"[{'xtl': 1989, 'ytl': 117, 'xbr': 3064, 'ybr': 1454}]"
0,V006_77_1_07_04_02_13_1_1886w_20201126_12.jpg,2020/11/26,,1548,2064,77,1,5,7,4,2,13,1,"[{'xtl': 1033, 'ytl': 426, 'xbr': 1485, 'ybr': 1024}]"
