loss,diease_outputs_loss,grow_outputs_loss,diease_outputs_accuracy,grow_outputs_accuracy,val_loss,val_diease_outputs_loss,val_grow_outputs_loss,val_diease_outputs_accuracy,val_grow_outputs_accuracy
0.6432090997695923,0.17448419332504272,0.46872448921203613,0.9364984631538391,0.8096444606781006,0.5431028604507446,0.12632957100868225,0.41677340865135193,0.9598214030265808,0.8413690328598022
0.6330373287200928,0.16756196320056915,0.4654752016067505,0.9371692538261414,0.8111351132392883,0.5559071898460388,0.1219494417309761,0.4339578151702881,0.9565476179122925,0.8339285850524902
0.6443080902099609,0.17766284942626953,0.4666454493999481,0.9336662292480469,0.8112841844558716,0.5635181069374084,0.13669155538082123,0.4268267750740051,0.9559524059295654,0.824404776096344
0.6480810642242432,0.17700886726379395,0.4710724353790283,0.9350823760032654,0.8111351132392883,0.5614292621612549,0.14411790668964386,0.41731134057044983,0.9505952596664429,0.8366071581840515
0.6322709321975708,0.17164666950702667,0.46062466502189636,0.9362003207206726,0.8159052133560181,0.5321025252342224,0.12779682874679565,0.4043058454990387,0.9565476179122925,0.8383928537368774
0.6494489908218384,0.17887648940086365,0.470572829246521,0.9331445097923279,0.8090482354164124,0.5544368028640747,0.12288247048854828,0.4315543472766876,0.9592261910438538,0.8279761672019958
0.6396138668060303,0.17328660190105438,0.46632668375968933,0.9332190752029419,0.8121040463447571,0.539237916469574,0.12602153420448303,0.41321662068367004,0.9589285850524902,0.8345237970352173
0.6284040212631226,0.17227672040462494,0.456127405166626,0.9375419020652771,0.8165014386177063,0.5606326460838318,0.13019941747188568,0.430433064699173,0.9556547403335571,0.836309552192688
0.6427262425422668,0.1715725213289261,0.4711534082889557,0.9359022378921509,0.8082283735275269,0.5369240641593933,0.12323664128780365,0.41368764638900757,0.9595237970352173,0.8324404954910278
0.6275273561477661,0.1679488569498062,0.4595786929130554,0.9385854005813599,0.8124021887779236,0.5505435466766357,0.11977888643741608,0.4307645559310913,0.9624999761581421,0.8336309790611267
0.6330176591873169,0.1683504432439804,0.4646672010421753,0.9377655386924744,0.8144890666007996,0.5589069724082947,0.1411246508359909,0.41778242588043213,0.9455357193946838,0.836904764175415
0.6294435262680054,0.16606159508228302,0.46338191628456116,0.9365730285644531,0.8127003312110901,0.5231845378875732,0.11985108256340027,0.4033336341381073,0.9577381014823914,0.8473214507102966
0.6301349401473999,0.1654863953590393,0.46464821696281433,0.9382126927375793,0.8117313981056213,0.5297674536705017,0.12203247100114822,0.40773510932922363,0.9559524059295654,0.8398809432983398
0.6402984261512756,0.17378757894039154,0.46651098132133484,0.9342625141143799,0.8119549751281738,0.565997838973999,0.12478139251470566,0.4412165582180023,0.9559524059295654,0.8354166746139526
0.6460577249526978,0.17522451281547546,0.47083330154418945,0.9367220401763916,0.8133711218833923,0.538430392742157,0.12909692525863647,0.4093332886695862,0.9592261910438538,0.8404762148857117
